 Ts Tc Tw
90 22.256918442818495 -0.7430789865261541 0.0
91 22.255363427743394 -0.7446339978872607 0.0
92 22.25381414628778 -0.7461832756288946 0.0
93 22.252270636152883 -0.7477267820498189 0.0
94 22.25073293396116 -0.7492644805275892 0.0
95 22.249201075246393 -0.750796335528413 0.0
96 22.24767509444428 -0.7523223126165967 0.0
97 22.24615502488339 -0.7538423784635679 0.0
98 22.244640898776574 -0.7553565008564787 0.0
99 22.243132747212787 -0.7568646487063774 0.0
100 22.241641183177496 -0.7583562090510798 0.0
101 22.241930963396957 -0.7580664290534538 0.0
102 22.242221541074276 -0.7577758515979681 0.0
103 22.242512915203086 -0.7574844776909985 0.0
104 22.242805084760278 -0.7571923083556462 0.0
105 22.24309804870607 -0.7568993446316895 0.0
106 22.243391805984068 -0.7566055875755335 0.0
107 22.243686355521287 -0.7563110382601594 0.0
108 22.243981696228218 -0.7560156977750745 0.0
109 22.244277826998875 -0.7557195672262573 0.0
110 22.244574746710875 -0.7554226477361079 0.0
111 22.244872454225437 -0.7551249404433926 0.0
112 22.245170948387486 -0.7548264465031899 0.0
113 22.245470228025695 -0.754527167086836 0.0
114 22.24577029195251 -0.7542271033818689 0.0
115 22.24607113896426 -0.7539262565919722 0.0
116 22.24637276784117 -0.7536246279369176 0.0
117 22.246675177347434 -0.7533222186525077 0.0
118 22.246978366231282 -0.7530190299905168 0.0
119 22.247282333225023 -0.7527150632186326 0.0
120 22.247587077045118 -0.7524103196203954 0.0
121 22.247892596392234 -0.7521048004951385 0.0
122 22.24819888995131 -0.7517985071579263 0.0
123 22.248505956391607 -0.7514914409394924 0.0
124 22.248813794366786 -0.7511836031861779 0.0
125 22.24912240251496 -0.7508749952598672 0.0
126 22.24943177945877 -0.7505656185379241 0.0
127 22.249741923805434 -0.7502554744131282 0.0
128 22.250052834146818 -0.7499445642936089 0.0
129 22.25036450905952 -0.7496328896027797 0.0
130 22.250676947104896 -0.7493204517792719 0.0
131 22.25099014682917 -0.7490072522768675 0.0
132 22.251304106763484 -0.7486932925644307 0.0
133 22.251618825423947 -0.7483785741258412 0.0
134 22.25193430131174 -0.748063098459923 0.0
135 22.252250532913163 -0.7477468670803777 0.0
136 22.252567518699706 -0.7474298815157108 0.0
137 22.25288525712813 -0.7471121433091636 0.0
138 22.25320374664053 -0.7467936540186408 0.0
139 22.253522985664414 -0.7464744152166386 0.0
140 22.253842972612762 -0.7461544284901714 0.0
141 22.254163705884118 -0.7458336954407004 0.0
142 22.254485183862645 -0.7455122176840582 0.0
143 22.254807404918214 -0.7451899968503749 0.0
144 22.25513036740647 -0.7448670345840039 0.0
145 22.255454069668914 -0.7445433325434456 0.0
146 22.25577851003298 -0.7442188924012718 0.0
147 22.25610368681209 -0.7438937158440493 0.0
148 22.256429598305765 -0.7435678045722625 0.0
149 22.256756242799682 -0.7432411603002366 0.0
150 22.25708361856575 -0.7429137847560582 0.0
151 22.25741172386221 -0.7425856796814976 0.0
152 22.257740556933673 -0.7422568468319294 0.0
153 22.258070116011243 -0.741927287976253 0.0
154 22.25840039931258 -0.7415970048968119 0.0
155 22.258731405041974 -0.7412659993893135 0.0
156 22.259063131390437 -0.7409342732627482 0.0
157 22.259395576535777 -0.7406018283393069 0.0
158 22.25972873864269 -0.7402686664543 0.0
159 22.260062615862815 -0.7399347894560735 0.0
160 22.26039720633486 -0.7396001992059271 0.0
161 22.260732508184663 -0.7392648975780305 0.0
162 22.26106851952526 -0.7389288864593386 0.0
163 22.261405238456994 -0.7385921677495084 0.0
164 22.261742663067597 -0.7382547433608133 0.0
165 22.262080791432258 -0.737916615218058 0.0
166 22.262419621613734 -0.7375777852584923 0.0
167 22.262759151662408 -0.7372382554317266 0.0
168 22.2630993796164 -0.7368980276996444 0.0
169 22.26344030350164 -0.736557104036314 0.0
170 22.26378192133196 -0.7362154864279041 0.0
171 22.264124231109186 -0.7358731768725935 0.0
172 22.264467230823207 -0.7355301773804847 0.0
173 22.264810918452092 -0.7351864899735144 0.0
174 22.26515529196216 -0.7348421166853657 0.0
175 22.265500349308063 -0.7344970595613777 0.0
176 22.2658460884329 -0.7341513206584565 0.0
177 22.266192507268286 -0.7338049020449858 0.0
178 22.266539603734458 -0.7334578058007364 0.0
179 22.26688737574034 -0.733110034016775 0.0
180 22.26723582118366 -0.732761588795374 0.0
181 22.26758493795104 -0.7324124722499205 0.0
182 22.267934723918057 -0.7320626865048235 0.0
183 22.26828517694938 -0.7317122336954237 0.0
184 22.26863629489883 -0.7313611159679004 0.0
185 22.268988075609474 -0.7310093354791793 0.0
186 22.26934051691374 -0.7306568943968396 0.0
187 22.269693616633486 -0.7303037948990213 0.0
188 22.270047372580102 -0.7299500391743321 0.0
189 22.27040178255461 -0.7295956294217534 0.0
190 22.270756844347748 -0.7292405678505469 0.0
191 22.271112555740064 -0.7288848566801603 0.0
192 22.271468914502023 -0.7285284981401332 0.0
193 22.271825918394082 -0.7281714944700028 0.0
194 22.272183565166813 -0.7278138479192088 0.0
195 22.272541852560956 -0.7274555607469986 0.0
196 22.27290077830756 -0.727096635222332 0.0
197 22.273260340128036 -0.7267370736237867 0.0
198 22.273620535734302 -0.7263768782394611 0.0
199 22.273981362828817 -0.7260160513668799 0.0
200 22.274345511413042 -0.7256519030273318 0.0
201 22.274934841429737 -0.7250625751536941 0.0
202 22.27552429699526 -0.7244731217312256 0.0
203 22.276113877926708 -0.723883542942838 0.0
204 22.276703584040686 -0.7232938389719201 0.0
205 22.277293415153327 -0.7227040100023401 0.0
206 22.277883371080282 -0.722114056218442 0.0
207 22.278473451636735 -0.7215239778050484 0.0
208 22.279063656637387 -0.7209337749474578 0.0
209 22.27965398589646 -0.7203434478314457 0.0
210 22.2802444392277 -0.7197529966432638 0.0
211 22.280835016444392 -0.7191624215696392 0.0
212 22.281425717359316 -0.7185717227977756 0.0
213 22.282016541784806 -0.7179809005153506 0.0
214 22.282607489532698 -0.7173899549105179 0.0
215 22.283198560414377 -0.7167988861719052 0.0
216 22.283789754240733 -0.7162076944886147 0.0
217 22.28438107082219 -0.7156163800502215 0.0
218 22.2849725099687 -0.7150249430467759 0.0
219 22.28556407148974 -0.7144333836687996 0.0
220 22.28615575519432 -0.7138417021072883 0.0
221 22.286747560890966 -0.71324989855371 0.0
222 22.287339488387737 -0.7126579732000041 0.0
223 22.287931537492224 -0.7120659262385827 0.0
224 22.288523708011546 -0.7114737578623281 0.0
225 22.289115999752347 -0.7108814682645945 0.0
226 22.289708412520802 -0.7102890576392067 0.0
227 22.29030094612262 -0.7096965261804588 0.0
228 22.290893600363034 -0.7091038740831156 0.0
229 22.29148637504681 -0.7085111015424113 0.0
230 22.29207926997824 -0.7079182087540485 0.0
231 22.29267228496116 -0.7073251959141993 0.0
232 22.293265419798924 -0.7067320632195034 0.0
233 22.29385867429443 -0.706138810867069 0.0
234 22.2944520482501 -0.7055454390544706 0.0
235 22.295045541467893 -0.7049519479797512 0.0
236 22.2956391537493 -0.7043583378414197 0.0
237 22.29623288489534 -0.7037646088384513 0.0
238 22.296826734706578 -0.7031707611702865 0.0
239 22.297420702983104 -0.7025767950368327 0.0
240 22.29801478952455 -0.7019827106384602 0.0
241 22.29860899413008 -0.7013885081760057 0.0
242 22.299203316598394 -0.700794187850769 0.0
243 22.299797756727724 -0.7001997498645135 0.0
244 22.300392314315847 -0.6996051944194666 0.0
245 22.300986989160073 -0.6990105217183176 0.0
246 22.301581781057248 -0.6984157319642188 0.0
247 22.30217668980376 -0.6978208253607843 0.0
248 22.30277171519553 -0.6972258021120894 0.0
249 22.303366857028028 -0.6966306624226706 0.0
250 22.30396211509625 -0.6960354064975248 0.0
251 22.304557489194746 -0.6954400345421093 0.0
252 22.305152979117594 -0.6948445467623405 0.0
253 22.305748584658417 -0.6942489433645945 0.0
254 22.306344305610388 -0.6936532245557057 0.0
255 22.306940141766205 -0.6930573905429667 0.0
256 22.307536092918127 -0.6924614415341281 0.0
257 22.308132158857937 -0.6918653777373978 0.0
258 22.308728339376977 -0.6912691993614398 0.0
259 22.309324634266122 -0.690672906615375 0.0
260 22.3099210433158 -0.6900764997087798 0.0
261 22.310517566315976 -0.6894799788516864 0.0
262 22.311114203056167 -0.6888833442545809 0.0
263 22.311710953325427 -0.6882865961284046 0.0
264 22.312307816912362 -0.6876897346845516 0.0
265 22.312904793605128 -0.6870927601348703 0.0
266 22.31350188319142 -0.6864956726916613 0.0
267 22.314099085458494 -0.6858984725676772 0.0
268 22.31469640019313 -0.6853011599761231 0.0
269 22.315293827181687 -0.6847037351306544 0.0
270 22.31589136621005 -0.6841061982453781 0.0
271 22.316489017063663 -0.6835085495348503 0.0
272 22.31708677952752 -0.6829107892140781 0.0
273 22.31768465338617 -0.6823129174985162 0.0
274 22.318282638423707 -0.6817149346040687 0.0
275 22.318880734423775 -0.6811168407470878 0.0
276 22.319478941169578 -0.6805186361443724 0.0
277 22.32007725844387 -0.6799203210131695 0.0
278 22.32067568602896 -0.6793218955711707 0.0
279 22.321274223706705 -0.6787233600365157 0.0
280 22.321872871258524 -0.6781247146277873 0.0
281 22.322471628465387 -0.6775259595640142 0.0
282 22.32307049510782 -0.676927095064669 0.0
283 22.323669470965918 -0.6763281213496674 0.0
284 22.32426855581931 -0.6757290386393685 0.0
285 22.324867749447193 -0.6751298471545741 0.0
286 22.325467051628337 -0.6745305471165265 0.0
287 22.326066462141043 -0.6739311387469111 0.0
288 22.326665980763195 -0.6733316222678524 0.0
289 22.327265607272224 -0.6727319979019156 0.0
290 22.32786534144513 -0.6721322658721057 0.0
291 22.328465183058462 -0.6715324264018658 0.0
292 22.329065131888346 -0.6709324797150774 0.0
293 22.329665187710457 -0.6703324260360606 0.0
294 22.330265350300046 -0.6697322655895713 0.0
295 22.330865619431908 -0.6691319986008025 0.0
296 22.331465994880425 -0.668531625295383 0.0
297 22.332066476419527 -0.6679311458993769 0.0
298 22.33266706382272 -0.6673305606392822 0.0
299 22.33326775686307 -0.6667298697420322 0.0
300 22.33386971045545 -0.6661279182775758 0.0
301 22.334535948324934 -0.6654616816963017 0.0
302 22.335202801256205 -0.6647948300532404 0.0
303 22.335870264212467 -0.6641273683851916 0.0
304 22.336538332145928 -0.6634593017399438 0.0
305 22.337206999998074 -0.6627906351760126 0.0
306 22.33787626269992 -0.6621213737623807 0.0
307 22.33854611517228 -0.6614515225782348 0.0
308 22.339216552326032 -0.6607810867127073 0.0
309 22.33988756906234 -0.660110071264614 0.0
310 22.34055916027298 -0.6594384813421956 0.0
311 22.341231320840542 -0.6587663220628552 0.0
312 22.34190404563872 -0.6580935985529013 0.0
313 22.34257732953256 -0.6574203159472863 0.0
314 22.343251167378725 -0.6567464793893485 0.0
315 22.34392555402575 -0.6560720940305529 0.0
316 22.34460048431429 -0.6553971650302325 0.0
317 22.345275953077422 -0.6547216975553318 0.0
318 22.345951955140837 -0.654045696780147 0.0
319 22.346628485323144 -0.6533691678860711 0.0
320 22.347305538436114 -0.6526921160613357 0.0
321 22.347983109284925 -0.6520145465007554 0.0
322 22.348661192668445 -0.6513364644054727 0.0
323 22.34933978337945 -0.6506578749827019 0.0
324 22.35001887620491 -0.6499787834454759 0.0
325 22.350698465926232 -0.6492991950123906 0.0
326 22.351378547319506 -0.6486191149073534 0.0
327 22.35205911515577 -0.6479385483593288 0.0
328 22.352740164201254 -0.6472575006020881 0.0
329 22.353421689217626 -0.6465759768739564 0.0
330 22.35410368496226 -0.6458939824175634 0.0
331 22.354786146188477 -0.6452115224795916 0.0
332 22.35546906764578 -0.6445286023105293 0.0
333 22.356152444080138 -0.6438452271644206 0.0
334 22.356836270234187 -0.6431614022986186 0.0
335 22.357520540847514 -0.6424771329735376 0.0
336 22.358205250656894 -0.6417924244524078 0.0
337 22.35889039439652 -0.64110728200103 0.0
338 22.35957596679827 -0.6404217108875309 0.0
339 22.360261962591935 -0.6397357163821201 0.0
340 22.36094837650546 -0.6390493037568469 0.0
341 22.3616352032652 -0.6383624782853593 0.0
342 22.362322437596152 -0.6376752452426628 0.0
343 22.36301007422219 -0.636987609904881 0.0
344 22.36369810786631 -0.636299577549016 0.0
345 22.364386533250872 -0.6356111534527124 0.0
346 22.365075345097825 -0.6349223428940182 0.0
347 22.36576453812895 -0.6342331511511503 0.0
348 22.3664541070661 -0.63354358350226 0.0
349 22.367144046631424 -0.6328536452251987 0.0
350 22.3678343515476 -0.6321633415972856 0.0
351 22.368525016538072 -0.6314726778950761 0.0
352 22.36921603632728 -0.6307816593941312 0.0
353 22.36990740564089 -0.6300902913687892 0.0
354 22.370599119206005 -0.6293985790919364 0.0
355 22.37129117175143 -0.6287065278347803 0.0
356 22.37198355800785 -0.6280141428666252 0.0
357 22.3726762727081 -0.6273214294546453 0.0
358 22.373369310587353 -0.6266283928636639 0.0
359 22.374062666383356 -0.625935038355929 0.0
360 22.37475633483667 -0.6252413711908935 0.0
361 22.375450310690837 -0.6245473966249954 0.0
362 22.376144588692668 -0.6238531199114392 0.0
363 22.3768391635924 -0.6231585462999786 0.0
364 22.377534030143952 -0.6224636810367018 0.0
365 22.378229183105116 -0.621768529363815 0.0
366 22.378924617237775 -0.6210730965194303 0.0
367 22.379620327308132 -0.6203773877373543 0.0
368 22.380316308086886 -0.6196814082468761 0.0
369 22.381012554349486 -0.6189851632725599 0.0
370 22.38170906087629 -0.6182886580340348 0.0
371 22.382405822452817 -0.6175918977457905 0.0
372 22.383102833869916 -0.6168948876169714 0.0
373 22.383800089923998 -0.6161976328511723 0.0
374 22.38449758541722 -0.6155001386462368 0.0
375 22.385195315157684 -0.6148024101940567 0.0
376 22.385893273959653 -0.6141044526803715 0.0
377 22.38659145664374 -0.6134062712845716 0.0
378 22.387289858037096 -0.6127078711795009 0.0
379 22.387988472973625 -0.6120092575312621 0.0
380 22.388687296294155 -0.611310435499023 0.0
381 22.38938632284664 -0.6106114102348245 0.0
382 22.39008554748637 -0.6099121868833891 0.0
383 22.390784965076115 -0.6092127705819335 0.0
384 22.391484570486362 -0.6085131664599791 0.0
385 22.392184358595465 -0.6078133796391668 0.0
386 22.392884324289856 -0.6071134152330723 0.0
387 22.393584462464197 -0.6064132783470232 0.0
388 22.3942847680216 -0.6057129740779162 0.0
389 22.394985235873776 -0.6050125075140393 0.0
390 22.39568586094122 -0.6043118837348912 0.0
391 22.396386638153405 -0.6036111078110052 0.0
392 22.39708756244893 -0.6029101848037746 0.0
393 22.397788628775732 -0.6022091197652772 0.0
394 22.398489832091204 -0.6015079177381052 0.0
395 22.399191167362414 -0.6008065837551922 0.0
396 22.399892629566263 -0.6001051228396462 0.0
397 22.400594213689633 -0.5994035400045812 0.0
398 22.401295914729566 -0.5987018402529514 0.0
399 22.401997727693434 -0.598000028577387 0.0
400 22.402674188903514 -0.5973235686788633 0.0
401 22.402301311614508 -0.5976964482385343 0.0
402 22.40192997605617 -0.5980677860675387 0.0
403 22.401560202622935 -0.5984375617714375 0.0
404 22.401192011779717 -0.5988057548853213 0.0
405 22.400825424060134 -0.5991723448755724 0.0
406 22.400460460064714 -0.5995373111416641 0.0
407 22.400097140459046 -0.599900633017999 0.0
408 22.399735485971927 -0.6002622897757879 0.0
409 22.39937551739342 -0.6006222606249648 0.0
410 22.399017255572918 -0.6009805247161436 0.0
411 22.39866072141712 -0.6013370611426126 0.0
412 22.398305935888036 -0.6016918489423697 0.0
413 22.397952920000886 -0.6020448671001946 0.0
414 22.39760169482199 -0.6023960945497633 0.0
415 22.397252281466635 -0.602745510175799 0.0
416 22.396904701096844 -0.6030930928162658 0.0
417 22.396558974919188 -0.603438821264599 0.0
418 22.39621512418249 -0.6037826742719751 0.0
419 22.395873170175523 -0.6041246305496248 0.0
420 22.395533134224646 -0.6044646687711792 0.0
421 22.395195037691444 -0.6048027675750615 0.0
422 22.394858901970277 -0.605138905566913 0.0
423 22.39452474848581 -0.605473061322062 0.0
424 22.394192598690527 -0.6058052133880293 0.0
425 22.393862474062168 -0.6061353402870734 0.0
426 22.393534396101156 -0.6064634205187739 0.0
427 22.39320838632796 -0.6067894325626553 0.0
428 22.392884466280456 -0.6071133548808465 0.0
429 22.392562657511217 -0.6074351659207804 0.0
430 22.392242981584754 -0.6077548441179306 0.0
431 22.39192546007479 -0.6080723678985861 0.0
432 22.391610114561406 -0.6083877156826645 0.0
433 22.391296966628204 -0.6087008658865589 0.0
434 22.39098603785943 -0.6090117969260264 0.0
435 22.390677349837045 -0.6093204872191094 0.0
436 22.390370924137752 -0.6096269151890953 0.0
437 22.390066782330038 -0.60993105926751 0.0
438 22.389764945971095 -0.6102328978971505 0.0
439 22.3894654366038 -0.6105324095351463 0.0
440 22.389168275753583 -0.6108295726560633 0.0
441 22.388873484925313 -0.6111243657550349 0.0
442 22.38858108560012 -0.6114167673509315 0.0
443 22.388291099232195 -0.6117067559895604 0.0
444 22.38800354724556 -0.6119943102468993 0.0
445 22.387718451030803 -0.6122794087323641 0.0
446 22.38743583194177 -0.6125620300921027 0.0
447 22.387155711292255 -0.612842153012328 0.0
448 22.38687811035262 -0.6131197562226726 0.0
449 22.386603050346423 -0.6133948184995806 0.0
450 22.386330552446992 -0.6136673186697233 0.0
451 22.38606063777398 -0.6139372356134485 0.0
452 22.38579332738989 -0.614204548268251 0.0
453 22.38552864229658 -0.6144692356322782 0.0
454 22.385266603431724 -0.6147312767678536 0.0
455 22.38500723166526 -0.6149906508050342 0.0
456 22.38475054779583 -0.6152473369451864 0.0
457 22.384496572547146 -0.6155013144645891 0.0
458 22.384245326564397 -0.6157525627180591 0.0
459 22.383996830410577 -0.6160010611425998 0.0
460 22.383751104562833 -0.6162467892610702 0.0
461 22.38350816940875 -0.6164897266858756 0.0
462 22.383268045242676 -0.6167298531226771 0.0
463 22.38303075226196 -0.6169671483741215 0.0
464 22.382796310563226 -0.6172015923435868 0.0
465 22.382564740138598 -0.6174331650389474 0.0
466 22.38233606087192 -0.6176618465763521 0.0
467 22.38211029253499 -0.6178876171840206 0.0
468 22.381887454783694 -0.6181104572060513 0.0
469 22.38166756715424 -0.6183303471062421 0.0
470 22.381450649059293 -0.6185472674719248 0.0
471 22.38123671978415 -0.6187611990178082 0.0
472 22.381025798482867 -0.6189721225898326 0.0
473 22.380817904174407 -0.6191800191690311 0.0
474 22.380613055738785 -0.6193848698754002 0.0
475 22.380411271913157 -0.6195866559717745 0.0
476 22.380212571287966 -0.6197853588677085 0.0
477 22.380016972303064 -0.6199809601233606 0.0
478 22.37982449324379 -0.6201734414533812 0.0
479 22.379635152237125 -0.6203627847308012 0.0
480 22.379448967247757 -0.6205489719909212 0.0
481 22.379265956074235 -0.6207319854351991 0.0
482 22.37908613634505 -0.6209118074351377 0.0
483 22.378909525514782 -0.6210884205361644 0.0
484 22.378736140860195 -0.621261807461511 0.0
485 22.378565999476383 -0.6214319511160836 0.0
486 22.378399118272903 -0.6215988345903275 0.0
487 22.378235513969912 -0.6217624411640816 0.0
488 22.378075203094333 -0.6219227543104243 0.0
489 22.377918201976023 -0.6220797576995066 0.0
490 22.377764526743924 -0.6222334352023741 0.0
491 22.377614193322298 -0.6223837708947725 0.0
492 22.377467217426904 -0.62253074906094 0.0
493 22.377323614561234 -0.6226743541973822 0.0
494 22.377183400012765 -0.622814571016628 0.0
495 22.377046588849204 -0.6229513844509663 0.0
496 22.37691319591479 -0.6230847796561628 0.0
497 22.37678323582658 -0.6232147420151538 0.0
498 22.376656722970804 -0.623341257141715 0.0
499 22.3765336714992 -0.6234643108841074 0.0
500 22.37642097029852 -0.623567152002292 0.0
501 22.376535573958968 -0.6231192030716238 0.0
502 22.376650400538658 -0.6226710312217235 0.0
503 22.376765448974904 -0.6222226375152686 0.0
504 22.37688071820217 -0.6217740230177935 0.0
505 22.376996207152093 -0.6213251887976675 0.0
506 22.37711191475348 -0.620876135926075 0.0
507 22.37722783993236 -0.6204268654769943 0.0
508 22.377343981611975 -0.6199773785271766 0.0
509 22.37746033871283 -0.6195276761561245 0.0
510 22.377576910152687 -0.6190777594460715 0.0
511 22.377693694846606 -0.61862762948196 0.0
512 22.377810691706948 -0.6181772873514219 0.0
513 22.377927899643424 -0.6177267341447551 0.0
514 22.37804531756309 -0.6172759709549034 0.0
515 22.378162944370374 -0.6168249988774352 0.0
516 22.3782807789671 -0.6163738190105217 0.0
517 22.378398820252524 -0.6159224324549155 0.0
518 22.37851706712333 -0.6154708403139295 0.0
519 22.37863551847366 -0.6150190436934142 0.0
520 22.378754173195166 -0.614567043701738 0.0
521 22.378873030176965 -0.614114841449763 0.0
522 22.378992088305726 -0.6136624380508262 0.0
523 22.37911134646567 -0.6132098346207154 0.0
524 22.379230803538565 -0.6127570322776483 0.0
525 22.379350458403792 -0.6123040321422507 0.0
526 22.37947030993835 -0.6118508353375351 0.0
527 22.379590357016838 -0.6113974429888775 0.0
528 22.37971059851156 -0.6109438562239966 0.0
529 22.37983103329246 -0.6104900761729315 0.0
530 22.379951660227217 -0.6100361039680194 0.0
531 22.380072478181212 -0.6095819407438736 0.0
532 22.380193486017568 -0.6091275876373617 0.0
533 22.38031468259719 -0.6086730457875829 0.0
534 22.380436066778778 -0.6082183163358472 0.0
535 22.380557637418825 -0.6077634004256504 0.0
536 22.380679393371675 -0.6073082992026552 0.0
537 22.38080133348952 -0.6068530138146665 0.0
538 22.38092345662243 -0.6063975454116103 0.0
539 22.381045761618388 -0.6059418951455108 0.0
540 22.38116824732329 -0.6054860641704677 0.0
541 22.381290912580983 -0.6050300536426353 0.0
542 22.381413756233286 -0.6045738647201983 0.0
543 22.38153677712 -0.6041174985633504 0.0
544 22.38165997407895 -0.6036609563342713 0.0
545 22.381783345945983 -0.6032042391971046 0.0
546 22.381906891555026 -0.6027473483179353 0.0
547 22.382030609738067 -0.6022902848647663 0.0
548 22.38215449932521 -0.6018330500074973 0.0
549 22.382278559144684 -0.6013756449179007 0.0
550 22.38240278802286 -0.6009180707696004 0.0
551 22.38252718478429 -0.6004603287380477 0.0
552 22.382651748251725 -0.6000024200005 0.0
553 22.38277647724611 -0.5995443457359972 0.0
554 22.38290137058665 -0.5990861071253395 0.0
555 22.38302642709082 -0.5986277053510639 0.0
556 22.383151645574344 -0.5981691415974227 0.0
557 22.3832770248513 -0.5977104170503599 0.0
558 22.383402563734066 -0.5972515328974886 0.0
559 22.38352826103338 -0.5967924903280676 0.0
560 22.383654115558365 -0.59633329053298 0.0
561 22.38378012611653 -0.5958739347047094 0.0
562 22.38390629151382 -0.5954144240373176 0.0
563 22.384032610554623 -0.5949547597264205 0.0
564 22.384159082041776 -0.5944949429691675 0.0
565 22.38428570477663 -0.5940349749642162 0.0
566 22.384412477559042 -0.593574856911712 0.0
567 22.3845393991874 -0.5931145900132629 0.0
568 22.384666468458654 -0.5926541754719183 0.0
569 22.38479368416834 -0.5921936144921452 0.0
570 22.38492104511059 -0.5917329082798062 0.0
571 22.385048550078174 -0.5912720580421352 0.0
572 22.385176197862513 -0.5908110649877164 0.0
573 22.385303987253685 -0.59034993032646 0.0
574 22.385431917040485 -0.5898886552695795 0.0
575 22.38555998601042 -0.5894272410295691 0.0
576 22.38568819294973 -0.5889656888201815 0.0
577 22.385816536643432 -0.5885039998564037 0.0
578 22.38594501587533 -0.5880421753544341 0.0
579 22.38607362942803 -0.5875802165316619 0.0
580 22.38620237608298 -0.5871181246066411 0.0
581 22.386331254620483 -0.5866559007990696 0.0
582 22.386460263819718 -0.586193546329766 0.0
583 22.386589402458778 -0.5857310624206462 0.0
584 22.386718669314657 -0.5852684502947019 0.0
