Datetime dTdt
"05.08.2016 20:00:00" -0.00297157608906216
"05.08.2016 21:00:00" -0.0029063950406658335
"05.08.2016 22:00:00" -0.002889585857131189
"05.08.2016 23:00:00" -0.0029032291479947772
"06.08.2016 00:00:00" -0.002959792849780168
"06.08.2016 01:00:00" -0.003016944320669779
"06.08.2016 02:00:00" -0.003065443703436358
"06.08.2016 03:00:00" -0.0031463412155795286
"06.08.2016 04:00:00" -0.0032265030859597744
"06.08.2016 05:00:00" -0.003264480403008787
"06.08.2016 06:00:00" -0.003238264506262415
"06.08.2016 07:00:00" -0.00314853299579081
"06.08.2016 08:00:00" -0.0030011035112244783
"06.08.2016 09:00:00" -0.002793098257510301
"06.08.2016 10:00:00" -0.0025735333922583536
"06.08.2016 11:00:00" -0.0023752978972010853
"06.08.2016 12:00:00" -0.0021278945610808983
"06.08.2016 13:00:00" -0.0018468240035271158
"06.08.2016 14:00:00" -0.0016061963175611127
"06.08.2016 15:00:00" -0.0014036355391649708
"06.08.2016 16:00:00" -0.0012500242189761714
"06.08.2016 17:00:00" -0.0011867018678966795
"06.08.2016 18:00:00" -0.0012019322345800515
"06.08.2016 19:00:00" -0.0012357027003089575
"06.08.2016 20:00:00" -0.001242762058380527
"06.08.2016 21:00:00" -0.0012484109191905938
"06.08.2016 22:00:00" -0.001283221998647648
"06.08.2016 23:00:00" -0.0013167116419196244
"07.08.2016 00:00:00" -0.0013388148341859378
"07.08.2016 01:00:00" -0.001352534049091409
"07.08.2016 02:00:00" -0.001372671271158951
"07.08.2016 03:00:00" -0.0014116907318394605
"07.08.2016 04:00:00" -0.0014489181608204251
"07.08.2016 05:00:00" -0.0014792074119872954
"07.08.2016 06:00:00" -0.0015241639798493072
"07.08.2016 07:00:00" -0.0015407526920737178
"07.08.2016 08:00:00" -0.0014917713459098613
"07.08.2016 09:00:00" -0.001383546405965053
"07.08.2016 10:00:00" -0.0012293009288497044
"07.08.2016 11:00:00" -0.0010620726750786341
"07.08.2016 12:00:00" -0.0009057265939924507
"07.08.2016 13:00:00" -0.000762668936678999
"07.08.2016 14:00:00" -0.000627452814035379
"07.08.2016 15:00:00" -0.0005103066285454866
"07.08.2016 16:00:00" -0.00042663639857179226
"07.08.2016 17:00:00" -0.00038274482393730333
"07.08.2016 18:00:00" -0.0003791933125779023
"07.08.2016 19:00:00" -0.0004137003135072993
"07.08.2016 20:00:00" -0.0004688283187067075
"07.08.2016 21:00:00" -0.0005152680028444207
"07.08.2016 22:00:00" -0.0005528606815792736
"07.08.2016 23:00:00" -0.0006040715658141973
"08.08.2016 00:00:00" -0.000682990483451223
