AbsTime Ts Tc Tw
1470008690.5490549 22.172559191071283 -0.7351198211983736 0.0
1470008751.0351036 22.171657080959843 -0.7345467577994822 0.0
1470008811.521152 22.171109275337407 -0.7339694968227786 0.0
1470008872.0072007 22.17056344480141 -0.733390286625001 0.0
1470008932.4932494 22.17001957931729 -0.7328091371565175 0.0
1470008992.9792979 22.16947766869236 -0.7322260584590164 0.0
1470009053.4653466 22.168937702570187 -0.7316410606573428 0.0
1470009113.951395 22.168399670675814 -0.7310541539743638 0.0
1470009174.4374437 22.167863562456375 -0.7304653487112739 0.0
1470009234.9234924 22.167329367441013 -0.7298746552625149 0.0
1470009295.409541 22.16679707500648 -0.7292820841076072 0.0
1470009355.8955896 22.166266674371702 -0.7286876458028427 0.0
1470009416.381638 22.16573815484408 -0.728091350996378 0.0
1470009476.8676867 22.165211505458423 -0.7274932104082109 0.0
1470009537.3537354 22.164686715338654 -0.7268932348453317 0.0
1470009597.839784 22.164163773462214 -0.7262914351934123 0.0
1470009658.3258326 22.162936324814023 -0.7253269298396762 0.0
1470009718.8118813 22.16168316969168 -0.7243486170019496 0.0
1470009779.2979298 22.160430443035047 -0.7233698888221534 0.0
1470009839.7839785 22.159178143871635 -0.7223907461765334 0.0
1470009900.270027 22.157926271406186 -0.7214111899612191 0.0
1470009960.7560756 22.15667482463437 -0.7204312210613447 0.0
1470010021.2421243 22.155423802724002 -0.7194508403780702 0.0
1470010081.7281728 22.15417320476917 -0.7184700488170008 0.0
1470010142.2142215 22.152923029775582 -0.7174888472765795 0.0
1470010202.70027 22.151673276925774 -0.7165072366751493 0.0
1470010263.1863186 22.150423945193673 -0.7155252179200091 0.0
1470010323.6723673 22.149175033725 -0.7145427919344902 0.0
1470010384.1584158 22.14792654159191 -0.7135599596463531 0.0
1470010444.6444645 22.14667846777838 -0.7125767219761531 0.0
1470010505.130513 22.145335224410704 -0.7115936423734056 0.0
1470010565.6165617 22.142961080206952 -0.710616212048135 0.0
1470010626.1026103 22.140587382062954 -0.7096383489419238 0.0
1470010686.5886588 22.138214129037205 -0.7086600540009109 0.0
1470010747.0747075 22.13584132008657 -0.7076813281644012 0.0
1470010807.560756 22.133468954361398 -0.7067021723918592 0.0
1470010868.0468047 22.131097030786286 -0.7057225876320419 0.0
1470010928.5328534 22.128725548469845 -0.7047425748500095 0.0
1470010989.0189018 22.126354506447136 -0.7037621350155485 0.0
1470011049.5049505 22.12398390365179 -0.7027812690915681 0.0
1470011109.990999 22.121613739210538 -0.7017999780611519 0.0
1470011170.4770477 22.11924401202483 -0.7008182628966226 0.0
1470011230.9630964 22.11687472117976 -0.699836124586612 0.0
1470011291.4491448 22.11450586568704 -0.6988535641244575 0.0
1470011351.9351935 22.11213744445718 -0.6978705824965731 0.0
1470011412.4212422 22.1102321782548 -0.6968845492907267 0.0
1470011472.9072907 22.110117838940585 -0.6958879513315303 0.0
1470011533.3933394 22.110003869162295 -0.6948909963299418 0.0
1470011593.8793879 22.109890267997397 -0.6938936853005048 0.0
1470011654.3654366 22.10977703433508 -0.6928960192460287 0.0
1470011714.8514853 22.109664167221613 -0.6918979991850969 0.0
1470011775.3375337 22.109551665630857 -0.6908996261402734 0.0
1470011835.8235824 22.109439528463163 -0.6899009011262845 0.0
1470011896.3096309 22.109327754776086 -0.688901825177562 0.0
1470011956.7956796 22.109216343439446 -0.687902399316744 0.0
1470012017.2817283 22.109105293479715 -0.6869026245822308 0.0
1470012077.7677767 22.1089946038512 -0.6859025020163699 0.0
1470012138.2538254 22.108884273434906 -0.6849020326536172 0.0
1470012198.739874 22.10877430126864 -0.6839012175481274 0.0
1470012259.2259226 22.108664686203014 -0.6829000577422003 0.0
1470012319.7119713 22.10892250996299 -0.6818965424708063 0.0
1470012380.1980197 22.10993997584133 -0.6808885439790917 0.0
1470012440.6840684 22.110957763956698 -0.6798802353275382 0.0
1470012501.170117 22.11197587333417 -0.6788716175741629 0.0
1470012561.6561656 22.112994302830327 -0.6778626917646335 0.0
1470012622.1422143 22.114013051444548 -0.6768534589600894 0.0
1470012682.6282628 22.115032118104818 -0.6758439202252101 0.0
1470012743.1143115 22.116051501680005 -0.674834076616265 0.0
1470012803.6003602 22.11707120115891 -0.6738239292049809 0.0
1470012864.0864086 22.118091215459092 -0.672813479066601 0.0
1470012924.5724573 22.119111543439132 -0.6718027272679232 0.0
1470012985.0585058 22.12013218409581 -0.6707916748951744 0.0
1470013045.5445545 22.12115313625836 -0.66978032302213 0.0
1470013106.0306032 22.12217439889812 -0.668768672737999 0.0
1470013166.5166516 22.12319597091541 -0.6677567251354654 0.0
1470013227.0027003 22.12275584753947 -0.6667025045160841 0.0
1470013287.4887488 22.12050432565887 -0.6655947777271614 0.0
1470013347.9747975 22.1182547206355 -0.6644851720455957 0.0
1470013408.4608462 22.116007008013913 -0.6633737117923478 0.0
1470013468.9468946 22.113761163174605 -0.6622604213871487 0.0
1470013529.4329433 22.11151716131079 -0.6611453253316667 0.0
1470013589.9189918 22.109274977719362 -0.6600284482366062 0.0
1470013650.4050405 22.10703458739567 -0.6589098147829131 0.0
1470013710.8910892 22.1047959654372 -0.6577894497489429 0.0
1470013771.3771377 22.102559086795168 -0.6566673779936579 0.0
1470013831.8631864 22.100323926251416 -0.6555436244397072 0.0
1470013892.3492348 22.098090458709855 -0.6544182141007873 0.0
1470013952.8352835 22.09585865879036 -0.6532911720425983 0.0
1470014013.3213322 22.09362850123332 -0.652162523410281 0.0
1470014073.8073807 22.091399960650516 -0.6510322934115433 0.0
1470014134.2934294 22.089173011502172 -0.6499005072996885 0.0
1470014194.7794778 22.08694762838873 -0.6487671904012421 0.0
1470014255.2655265 22.084723785643988 -0.647632368076706 0.0
1470014315.7515752 22.082501457740356 -0.6464960657482683 0.0
1470014376.2376237 22.080280619039126 -0.6453583088828926 0.0
1470014436.7236724 22.07806124376753 -0.6442191229753232 0.0
1470014497.209721 22.07584330627941 -0.6430785335714879 0.0
1470014557.6957695 22.073626780827823 -0.641936566251584 0.0
1470014618.1818182 22.071411641542102 -0.6407932466130798 0.0
1470014678.6678667 22.069197862720234 -0.639648600298784 0.0
1470014739.1539154 22.066985418420703 -0.6385026529573632 0.0
1470014799.639964 22.064774282868814 -0.6373554302714962 0.0
1470014860.1260126 22.062564430205956 -0.6362069579409689 0.0
1470014920.6120613 22.060355834466666 -0.6350572616656996 0.0
1470014981.0981097 22.058148469871313 -0.6339063671740887 0.0
1470015041.5841584 22.058263220320924 -0.6327437342246398 0.0
1470015102.070207 22.05943397275324 -0.6315752875490196 0.0
1470015162.5562556 22.060605717344227 -0.630405880343787 0.0
1470015223.0423043 22.061778428586255 -0.6292355378847472 0.0
1470015283.5283527 22.06295208113419 -0.6280642854467994 0.0
1470015344.0144014 22.06412664950203 -0.626892148264013 0.0
1470015404.5004501 22.065302108376944 -0.6257191515589441 0.0
1470015464.9864986 22.066478432407116 -0.6245453205258404 0.0
1470015525.4725473 22.06765559621843 -0.6233706803138127 0.0
1470015585.9585958 22.068833574614246 -0.6221952560563304 0.0
1470015646.4446445 22.070012342271337 -0.6210190728313093 0.0
1470015706.9306931 22.071191874054335 -0.6198421556906977 0.0
1470015767.4167416 22.072372144803015 -0.618664529643781 0.0
1470015827.9027903 22.073553129348905 -0.6174862196404675 0.0
1470015888.3888388 22.0747348027152 -0.6163072506010439 0.0
1470015948.8748875 22.07591713981202 -0.6151276473763098 0.0
1470016009.3609362 22.077100115751257 -0.6139474347774224 0.0
1470016069.8469846 22.078283705633282 -0.6127666375593239 0.0
1470016130.3330333 22.07946788456346 -0.6115852804041557 0.0
1470016190.819082 22.080652627833825 -0.6104033879466103 0.0
1470016251.3051305 22.08183791073254 -0.6092209847574374 0.0
1470016311.7911792 22.083023708560265 -0.608038095326945 0.0
1470016372.2772276 22.084209996830317 -0.6068547440951588 0.0
1470016432.7632763 22.08539675096289 -0.6056709554120876 0.0
1470016493.249325 22.086583946600353 -0.6044867535679689 0.0
1470016553.7353735 22.087771559393193 -0.6033021627769194 0.0
1470016614.2214222 22.088959565016278 -0.6021172071605937 0.0
1470016674.7074707 22.090147939369064 -0.6009319107785811 0.0
1470016735.1935194 22.091336658269224 -0.5997462975887863 0.0
1470016795.679568 22.092525697768217 -0.5985603914779125 0.0
1470016856.1656165 22.09204050131008 -0.5990645298924765 0.0
1470016916.6516652 22.091430737802867 -0.5996944793698948 0.0
1470016977.1377137 22.09082545993618 -0.6003199737591687 0.0
1470017037.6237624 22.090224766426147 -0.6009409145375011 0.0
1470017098.109811 22.089628756707054 -0.6015572026295831 0.0
1470017158.5958595 22.08903753066969 -0.6021687384402885 0.0
1470017219.0819082 22.088451188629445 -0.6027754218879353 0.0
1470017279.5679567 22.087869831542392 -0.6033771524144785 0.0
1470017340.0540054 22.087293560619116 -0.6039738290325598 0.0
1470017400.540054 22.08672247765139 -0.6045653503376834 0.0
1470017461.0261025 22.0861566847495 -0.6051516145451633 0.0
1470017521.5121512 22.08559628430622 -0.6057325195276074 0.0
1470017581.9981997 22.08504137920431 -0.6063079628303524 0.0
1470017642.4842484 22.084492072431658 -0.6068778417222374 0.0
1470017702.970297 22.083948467397676 -0.6074420532130405 0.0
1470017763.4563456 22.08341066766983 -0.6080004940946454 0.0
1470017823.9423943 22.08287877693341 -0.6085530609827053 0.0
1470017884.428443 22.08235289916648 -0.60909965033948 0.0
1470017944.9144914 22.08183313839819 -0.6096401585174734 0.0
1470018005.40054 22.08131959866609 -0.6101744818035187 0.0
1470018065.8865886 22.080812384209985 -0.6107025164425862 0.0
1470018126.3726373 22.080311599089573 -0.6112241586941425 0.0
1470018186.858686 22.079817347484532 -0.611739304857867 0.0
1470018247.3447344 22.07932973343013 -0.6122478513211863 0.0
1470018307.8307831 22.078848860770808 -0.612749694607153 0.0
1470018368.3168316 22.07837483334566 -0.6132447314032538 0.0
1470018428.8028803 22.0779077546082 -0.6137328586207796 0.0
1470018489.288929 22.07744772791652 -0.6142139734254025 0.0
1470018549.7749774 22.076994856268833 -0.6146879732881865 0.0
1470018610.2610261 22.076549242253826 -0.6151547560368149 0.0
1470018670.7470746 22.076110988228027 -0.6156142198890163 0.0
1470018731.2331233 22.07568019593844 -0.6160662635143759 0.0
1470018791.719172 22.07525696680306 -0.6165107860693163 0.0
1470018852.2052205 22.074841401647106 -0.6169476872510005 0.0
1470018912.6912692 22.074433600650675 -0.6173768673512803 0.0
1470018973.1773176 22.0740336635186 -0.617798227294178 0.0
1470019033.6633663 22.073641689106697 -0.6182116686993935 0.0
1470019094.149415 22.073257775693317 -0.6186170939210573 0.0
1470019154.6354635 22.072882020716964 -0.6190144061037551 0.0
1470019215.1215122 22.072514520722173 -0.6194035092383947 0.0
1470019275.6075609 22.072155371500795 -0.6197843082044889 0.0
1470019336.0936093 22.07180466785163 -0.6201567088270121 0.0
1470019396.579658 22.071462503525574 -0.6205206179329611 0.0
1470019457.0657065 22.071128971384976 -0.6208759433937164 0.0
1470019517.5517552 22.070804163037874 -0.6212225941892744 0.0
1470019578.037804 22.0704881690967 -0.6215604804512811 0.0
1470019638.5238523 22.07018107892047 -0.6218895135204295 0.0
1470019699.009901 22.069882980559736 -0.6222096060033048 0.0
1470019759.4959495 22.069593960910595 -0.6225206718165291 0.0
1470019819.9819982 22.069314105355485 -0.6228226262499641 0.0
1470019880.468047 22.069043498015212 -0.6231153860110773 0.0
1470019940.9540954 22.06878222149547 -0.6233988692816976 0.0
1470020001.440144 22.068530356832866 -0.6236729957739457 0.0
1470020061.9261925 22.068287983644648 -0.6239376867750214 0.0
1470020122.4122412 22.068055179777527 -0.6241928652080843 0.0
1470020182.89829 22.06783202155402 -0.6244384556767703 0.0
1470020243.3843384 22.0676185835248 -0.6246743845200191 0.0
1470020303.870387 22.067414938417034 -0.6249005798657873 0.0
1470020364.3564355 22.067221157281068 -0.6251169716752415 0.0
1470020424.8424842 22.067432062741577 -0.6249275580191002 0.0
1470020485.328533 22.06821276567709 -0.6241667147771135 0.0
1470020545.8145814 22.0689941372446 -0.6234052637529337 0.0
1470020606.30063 22.069776172161628 -0.6226432100938477 0.0
1470020666.7866786 22.070558865244795 -0.621880558980903 0.0
1470020727.2727273 22.071342211152295 -0.621117315604589 0.0
1470020787.758776 22.072126204644793 -0.6203534851855884 0.0
1470020848.2448244 22.072910840406855 -0.6195890729654765 0.0
1470020908.730873 22.07369611305696 -0.6188240841973838 0.0
1470020969.2169218 22.074482017297534 -0.6180585241637808 0.0
1470021029.7029703 22.075268547756018 -0.6172923981671584 0.0
1470021090.189019 22.076055698994953 -0.6165257115206617 0.0
1470021150.6750674 22.07684346567656 -0.6157584695689425 0.0
1470021211.1611161 22.077631842308914 -0.6149906776636861 0.0
1470021271.6471648 22.07842082350316 -0.6142223411844784 0.0
1470021332.1332133 22.079210403797383 -0.6134534655294461 0.0
1470021392.619262 22.080000577666734 -0.6126840561058571 0.0
1470021453.1053104 22.080791339686392 -0.6119141183510405 0.0
1470021513.5913591 22.081582684280182 -0.6111436577078246 0.0
1470021574.0774078 22.082374605975318 -0.6103726796454761 0.0
1470021634.5634563 22.083167099227946 -0.6096011896503016 0.0
1470021695.049505 22.08396015843328 -0.6088291932162146 0.0
1470021755.5355535 22.08475377808689 -0.6080566958657244 0.0
1470021816.0216022 22.085547952535826 -0.6072837031252885 0.0
1470021876.5076509 22.08634267623089 -0.6065102205463186 0.0
1470021936.9936993 22.08713794355378 -0.6057362536957502 0.0
1470021997.479748 22.087933748827343 -0.6049618081465761 0.0
1470022057.9657965 22.088730086475067 -0.6041868894989008 0.0
1470022118.4518452 22.08952695077485 -0.6034115033552137 0.0
1470022178.9378939 22.09032433610863 -0.6026356553414592 0.0
1470022239.4239423 22.091122236791296 -0.6018593510975748 0.0
1470022299.909991 22.091920647080954 -0.6010825962679957 0.0
1470022360.3960395 22.092719561336644 -0.6003053965227705 0.0
1470022420.8820882 22.09351897377478 -0.5995277575327613 0.0
1470022481.368137 22.094318878716106 -0.5987496849907741 0.0
1470022541.8541853 22.09511927041637 -0.5979711846020683 0.0
1470022602.340234 22.095920143076665 -0.5971922620748341 0.0
1470022662.8262827 22.096721490984713 -0.5964129231382961 0.0
1470022723.3123312 22.097523308364494 -0.5956331735332052 0.0
1470022783.79838 22.098325589386622 -0.5948530190023023 0.0
1470022844.2844284 22.09912832832299 -0.5940724653115279 0.0
1470022904.770477 22.099931519307788 -0.5932915182251113 0.0
1470022965.2565258 22.10073515657987 -0.5925101835267954 0.0
1470023025.7425742 22.10153923431649 -0.591728467010304 0.0
1470023086.228623 22.102343746643676 -0.5909463744697816 0.0
1470023146.7146714 22.103148687788934 -0.5901639117210581 0.0
1470023207.20072 22.103954051845168 -0.5893810845766773 0.0
1470023267.6867688 22.104759833010153 -0.5885978988671741 0.0
1470023328.1728172 22.105566025422178 -0.5878143604315199 0.0
1470023388.658866 22.1063726231705 -0.5870304751075432 0.0
1470023449.1449144 22.10717962044597 -0.586246248753243 0.0
1470023509.630963 22.107987011308047 -0.5854616872217631 0.0
1470023570.1170118 22.10879478992117 -0.5846767963827203 0.0
1470023630.6030602 22.10960295039245 -0.5838915821126284 0.0
1470023691.089109 22.11041148678216 -0.5831060502853013 0.0
1470023751.5751574 22.111220393252268 -0.5823202067932151 0.0
1470023812.061206 22.112029663836562 -0.5815340575224309 0.0
1470023872.5472548 22.11283929267391 -0.5807476083739718 0.0
1470023933.0333033 22.113649273848015 -0.5799608652542267 0.0
1470023993.519352 22.114459601397936 -0.5791738340653413 0.0
1470024054.0054007 22.1148898813956 -0.578791730728112 0.0
1470024114.491449 22.115277469683527 -0.5784553421821255 0.0
1470024174.9774978 22.115668168319093 -0.5781158875120481 0.0
1470024235.4635463 22.116061984999558 -0.577773359734455 0.0
1470024295.949595 22.11645892722124 -0.5774277519499754 0.0
1470024356.4356437 22.116859002514527 -0.5770790573537677 0.0
1470024416.9216921 22.117262218283727 -0.5767272692325662 0.0
1470024477.4077408 22.117668581813085 -0.5763723809615123 0.0
1470024537.8937893 22.118078100414362 -0.5760143860149263 0.0
1470024598.379838 22.118490781200414 -0.5756532779561504 0.0
1470024658.8658867 22.118906631310857 -0.5752890504484219 0.0
1470024719.3519351 22.11932565775821 -0.5749216972517188 0.0
1470024779.8379838 22.11974786743425 -0.5745512122193749 0.0
1470024840.3240323 22.12017326725122 -0.5741775893092577 0.0
1470024900.810081 22.120556647632117 -0.5738010335274172 0.0
1470024961.2961297 22.117612282896996 -0.5734368850144643 0.0
1470025021.7821782 22.114671099031742 -0.5730696134504798 0.0
1470025082.2682269 22.111733103206085 -0.5726992124826157 0.0
1470025142.7542753 22.10879830266457 -0.5723256758598972 0.0
1470025203.240324 22.10586670441318 -0.5719489974225497 0.0
1470025263.7263727 22.102938315519246 -0.571569171113273 0.0
1470025324.2124212 22.100013142930514 -0.571186190973875 0.0
1470025384.6984699 22.09709119344227 -0.5708000511416745 0.0
1470025445.1845183 22.094172473918835 -0.57041074586108 0.0
1470025505.670567 22.091256990990107 -0.5700182694723875 0.0
1470025566.1566157 22.08834475134204 -0.5696226164234568 0.0
1470025626.6426642 22.085435761542204 -0.5692237812661238 0.0
1470025687.128713 22.082530028007394 -0.568821758652379 0.0
1470025747.6147616 22.079627557193966 -0.5684165433447441 0.0
1470025808.10081 22.07748200256634 -0.568004561048041 0.0
1470025868.5868587 22.080213327654903 -0.5675662727639252 0.0
1470025929.0729072 22.082947968015436 -0.5671247379100944 0.0
1470025989.558956 22.085685928383704 -0.5666799530168866 0.0
1470026050.0450046 22.088427213467696 -0.5662319147417172 0.0
1470026110.531053 22.091171827850683 -0.5657806198646992 0.0
1470026171.0171018 22.09391977602632 -0.565326065284021 0.0
1470026231.5031502 22.096671062448213 -0.5648682480291879 0.0
1470026291.989199 22.099425691430795 -0.5644071652474342 0.0
1470026352.4752476 22.102183667259617 -0.5639428142170545 0.0
1470026412.961296 22.104944994101544 -0.5634751923427657 0.0
1470026473.4473448 22.10770967604048 -0.5630042971508223 0.0
1470026533.9333932 22.110477717120503 -0.5625301263026418 0.0
1470026594.419442 22.113249121257507 -0.562052677580629 0.0
1470026654.9054906 22.116023892339875 -0.561571948901888 0.0
1470026715.391539 22.117942862235857 -0.5610920373564185 0.0
1470026775.8775878 22.117347976837227 -0.5606208601573122 0.0
1470026836.3636363 22.116756459458482 -0.5601464105920738 0.0
1470026896.849685 22.116168314505824 -0.5596686862108347 0.0
1470026957.3357337 22.115583546407898 -0.5591876846957683 0.0
1470027017.821782 22.11500215950082 -0.5587034038561932 0.0
1470027078.3078308 22.114424158025805 -0.558215841623429 0.0
1470027138.7938793 22.113849546252727 -0.5577249960648171 0.0
1470027199.279928 22.113278328307818 -0.5572308653689556 0.0
1470027259.7659767 22.112710508348275 -0.5567334478598055 0.0
1470027320.2520251 22.112146090455266 -0.5562327419915241 0.0
1470027380.7380738 22.11158507863301 -0.5557287463430483 0.0
1470027441.2241225 22.11102747691451 -0.5552214596304843 0.0
1470027501.710171 22.110473289269795 -0.5547108807017755 0.0
1470027562.1962197 22.109922519606105 -0.5541970085311196 0.0
1470027622.6822681 22.11097988575817 -0.5533594913701704 0.0
1470027683.1683168 22.11471482601757 -0.5519856894889722 0.0
1470027743.6543655 22.118452680702102 -0.5506099405227807 0.0
1470027804.140414 22.122193494147815 -0.5492322415953597 0.0
1470027864.6264627 22.12593731421743 -0.5478525898042548 0.0
1470027925.1125112 22.129684192754084 -0.546470982258761 0.0
1470027985.5985599 22.13343418614935 -0.5450874160363494 0.0
1470028046.0846086 22.13718735604476 -0.5437018882207005 0.0
1470028106.570657 22.140943770137966 -0.5423143958853349 0.0
1470028167.0567057 22.144703503267998 -0.5409249360771018 0.0
1470028227.5427542 22.14846663867034 -0.5395335058544126 0.0
1470028288.0288029 22.15223326964295 -0.538140102243357 0.0
1470028348.5148516 22.15600350165342 -0.5367447222760053 0.0
1470028409.0009 22.1597774551111 -0.5353473629739198 0.0
1470028469.4869487 22.16355526917049 -0.5339480213315235 0.0
1470028529.9729972 22.165664358373302 -0.5325542685757902 0.0
1470028590.459046 22.166074870371986 -0.5311661491618319 0.0
1470028650.9450946 22.166489961474497 -0.5297759189559654 0.0
1470028711.431143 22.166909928120376 -0.5283835744430944 0.0
1470028771.9171917 22.167335155177142 -0.5269891120797717 0.0
1470028832.4032404 22.167766168904688 -0.5255925283270535 0.0
1470028892.889289 22.168203748048843 -0.5241938196339957 0.0
1470028953.3753376 22.16864921553906 -0.5227929824210001 0.0
1470029013.861386 22.169105685992598 -0.5213900131183502 1.084102369731506e-05
1470029074.3474348 22.16958484628484 -0.5199849081219617 0.00020503073473056071
1470029134.8334835 22.170248726444076 -0.5185776638319911 0.0005818010191642157
1470029195.319532 22.171097119746978 -0.5171682766362065 0.0011409415370419915
1470029255.8055806 22.17212997462337 -0.5157567428932026 0.0018823970856052211
1470029316.291629 22.17334729927415 -0.5143430589712298 0.002806172225167671
1470029376.7776778 22.17474912962454 -0.5129272212036027 0.003912299223109098
1470029437.2637265 22.175642559418243 -0.5115121813691872 0.005200823599422191
1470029497.749775 22.17628879219004 -0.5100967895522112 0.006671798962320013
1470029558.2358236 22.17711974044366 -0.5086791923516888 0.008325284432326144
1470029618.721872 22.178135470194515 -0.5072593858934519 0.010161342133021136
1470029679.2079208 22.17933604941036 -0.5058373662674748 0.012180036139791928
1470029739.6939695 22.180721547288453 -0.5044131295669406 0.014381431734260229
